Año;Mes;Moneda;Partida;Nombre Partida;Subtítulo;Nombre Subtítulo;Ejecución de OCTUBRE;Ejecución a OCTUBRE
2023;Octubre;PESOS;27;MINISTERIO DE LA MUJER Y LA EQUIDAD DE GÉNERO;22;BIENES Y SERVICIOS DE CONSUMO;398.428;3.124.223
2023;Octubre;PESOS;27;MINISTERIO DE LA MUJER Y LA EQUIDAD DE GÉNERO;23;PRESTACIONES DE SEGURIDAD SOCIAL;0;62.894
2023;Octubre;PESOS;27;MINISTERIO DE LA MUJER Y LA EQUIDAD DE GÉNERO;24;TRANSFERENCIAS CORRIENTES;36.465;52.310.197
2023;Octubre;PESOS;27;MINISTERIO DE LA MUJER Y LA EQUIDAD DE GÉNERO;25;INTEGROS AL FISCO;39.776;319.029
2023;Octubre;PESOS;27;MINISTERIO DE LA MUJER Y LA EQUIDAD DE GÉNERO;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;32.617;128.463
2023;Octubre;PESOS;27;MINISTERIO DE LA MUJER Y LA EQUIDAD DE GÉNERO;34;SERVICIO DE LA DEUDA;0;636.678
2023;Octubre;PESOS;28;SERVICIO ELECTORAL;08;OTROS INGRESOS CORRIENTES;64.079;410.596
2023;Octubre;PESOS;28;SERVICIO ELECTORAL;09;APORTE FISCAL;1.658.207;48.796.372
2023;Octubre;PESOS;28;SERVICIO ELECTORAL;10;VENTA DE ACTIVOS NO FINANCIEROS;0;11.879
2023;Octubre;PESOS;28;SERVICIO ELECTORAL;12;RECUPERACIÓN DE PRÉSTAMOS;0;117.385
2023;Octubre;PESOS;28;SERVICIO ELECTORAL;21;GASTOS EN PERSONAL;1.027.457;12.243.502
2023;Octubre;PESOS;28;SERVICIO ELECTORAL;22;BIENES Y SERVICIOS DE CONSUMO;837.296;3.562.235
2023;Octubre;PESOS;28;SERVICIO ELECTORAL;23;PRESTACIONES DE SEGURIDAD SOCIAL;0;330.322
2023;Octubre;PESOS;28;SERVICIO ELECTORAL;24;TRANSFERENCIAS CORRIENTES;1.261.358;32.648.424
2023;Octubre;PESOS;28;SERVICIO ELECTORAL;25;INTEGROS AL FISCO;25.029;127.404
2023;Octubre;PESOS;28;SERVICIO ELECTORAL;26;OTROS GASTOS CORRIENTES;31.727;173.108
2023;Octubre;PESOS;28;SERVICIO ELECTORAL;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;6.834;79.277
2023;Octubre;PESOS;28;SERVICIO ELECTORAL;34;SERVICIO DE LA DEUDA;0;1.740.981
2023;Octubre;PESOS;29;MINISTERIO DE LAS CULTURAS, LAS ARTES Y EL PATRIMONIO;05;TRANSFERENCIAS CORRIENTES;27.969;284.606
2023;Octubre;PESOS;29;MINISTERIO DE LAS CULTURAS, LAS ARTES Y EL PATRIMONIO;06;RENTAS DE LA PROPIEDAD;1.098;11.902
2023;Octubre;PESOS;29;MINISTERIO DE LAS CULTURAS, LAS ARTES Y EL PATRIMONIO;07;INGRESOS DE OPERACIÓN;9.778;141.327
2023;Octubre;PESOS;29;MINISTERIO DE LAS CULTURAS, LAS ARTES Y EL PATRIMONIO;08;OTROS INGRESOS CORRIENTES;203.293;2.622.309
2023;Octubre;PESOS;29;MINISTERIO DE LAS CULTURAS, LAS ARTES Y EL PATRIMONIO;09;APORTE FISCAL;15.707.195;198.614.097
2023;Octubre;PESOS;29;MINISTERIO DE LAS CULTURAS, LAS ARTES Y EL PATRIMONIO;12;RECUPERACIÓN DE PRÉSTAMOS;0;1.910.046
2023;Octubre;PESOS;29;MINISTERIO DE LAS CULTURAS, LAS ARTES Y EL PATRIMONIO;21;GASTOS EN PERSONAL;4.969.258;59.396.292
2023;Octubre;PESOS;29;MINISTERIO DE LAS CULTURAS, LAS ARTES Y EL PATRIMONIO;22;BIENES Y SERVICIOS DE CONSUMO;1.565.370;16.050.822
2023;Octubre;PESOS;29;MINISTERIO DE LAS CULTURAS, LAS ARTES Y EL PATRIMONIO;23;PRESTACIONES DE SEGURIDAD SOCIAL;0;640.066
2023;Octubre;PESOS;29;MINISTERIO DE LAS CULTURAS, LAS ARTES Y EL PATRIMONIO;24;TRANSFERENCIAS CORRIENTES;4.069.090;96.322.737
2023;Octubre;PESOS;29;MINISTERIO DE LAS CULTURAS, LAS ARTES Y EL PATRIMONIO;25;INTEGROS AL FISCO;43.667;2.112.824
2023;Octubre;PESOS;29;MINISTERIO DE LAS CULTURAS, LAS ARTES Y EL PATRIMONIO;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;657.731;1.887.936
2023;Octubre;PESOS;29;MINISTERIO DE LAS CULTURAS, LAS ARTES Y EL PATRIMONIO;31;INICIATIVAS DE INVERSIÓN;81.672;1.471.205
2023;Octubre;PESOS;29;MINISTERIO DE LAS CULTURAS, LAS ARTES Y EL PATRIMONIO;33;TRANSFERENCIAS DE CAPITAL;16.865;6.381.690
2023;Octubre;PESOS;29;MINISTERIO DE LAS CULTURAS, LAS ARTES Y EL PATRIMONIO;34;SERVICIO DE LA DEUDA;0;21.855.504
2023;Octubre;PESOS;30;MINISTERIO DE CIENCIA, TECNOLOGÍA, CONOCIMIENTO E INNOVACIÓN;05;TRANSFERENCIAS CORRIENTES;6.698.482;18.699.531
2023;Octubre;PESOS;30;MINISTERIO DE CIENCIA, TECNOLOGÍA, CONOCIMIENTO E INNOVACIÓN;08;OTROS INGRESOS CORRIENTES;1.348.919;10.294.259
2023;Octubre;PESOS;30;MINISTERIO DE CIENCIA, TECNOLOGÍA, CONOCIMIENTO E INNOVACIÓN;09;APORTE FISCAL;35.248.590;323.519.120
2023;Octubre;PESOS;30;MINISTERIO DE CIENCIA, TECNOLOGÍA, CONOCIMIENTO E INNOVACIÓN;12;RECUPERACIÓN DE PRÉSTAMOS;0;161.638
2023;Octubre;PESOS;30;MINISTERIO DE CIENCIA, TECNOLOGÍA, CONOCIMIENTO E INNOVACIÓN;21;GASTOS EN PERSONAL;1.523.309;16.977.998
2023;Octubre;PESOS;30;MINISTERIO DE CIENCIA, TECNOLOGÍA, CONOCIMIENTO E INNOVACIÓN;22;BIENES Y SERVICIOS DE CONSUMO;323.440;3.495.079
2023;Octubre;PESOS;30;MINISTERIO DE CIENCIA, TECNOLOGÍA, CONOCIMIENTO E INNOVACIÓN;23;PRESTACIONES DE SEGURIDAD SOCIAL;0;93.718
2023;Octubre;PESOS;30;MINISTERIO DE CIENCIA, TECNOLOGÍA, CONOCIMIENTO E INNOVACIÓN;24;TRANSFERENCIAS CORRIENTES;24.005.498;299.899.362
2023;Octubre;PESOS;30;MINISTERIO DE CIENCIA, TECNOLOGÍA, CONOCIMIENTO E INNOVACIÓN;25;INTEGROS AL FISCO;0;4.162.554
2023;Octubre;PESOS;30;MINISTERIO DE CIENCIA, TECNOLOGÍA, CONOCIMIENTO E INNOVACIÓN;26;OTROS GASTOS CORRIENTES;0;2.515
2023;Octubre;PESOS;30;MINISTERIO DE CIENCIA, TECNOLOGÍA, CONOCIMIENTO E INNOVACIÓN;29;ADQUISICIÓN DE ACTIVOS NO FINANCIEROS;13.525;211.898
2023;Octubre;PESOS;30;MINISTERIO DE CIENCIA, TECNOLOGÍA, CONOCIMIENTO E INNOVACIÓN;33;TRANSFERENCIAS DE CAPITAL;4.579.090;4.598.923
2023;Octubre;PESOS;30;MINISTERIO DE CIENCIA, TECNOLOGÍA, CONOCIMIENTO E INNOVACIÓN;34;SERVICIO DE LA DEUDA;0;29.204.500
2023;Octubre;PESOS;31;GOBIERNOS REGIONALES;09;APORTE FISCAL;53.332.715;549.944.447
2023;Octubre;PESOS;31;GOBIERNOS REGIONALES;13;TRANSFERENCIAS PARA GASTOS DE CAPITAL;10.464.484;424.807.296
2023;Octubre;PESOS;31;GOBIERNOS REGIONALES;24;TRANSFERENCIAS CORRIENTES;9.229.990;94.004.207
2023;Octubre;PESOS;31;GOBIERNOS REGIONALES;33;TRANSFERENCIAS DE CAPITAL;54.617.209;888.530.785
2023;Octubre;PESOS;50;TESORO PÚBLICO;01;IMPUESTOS;3.914.611.946;41.535.659.935
2023;Octubre;PESOS;50;TESORO PÚBLICO;05;TRANSFERENCIAS CORRIENTES;215.893.795;1.911.781.361
2023;Octubre;PESOS;50;TESORO PÚBLICO;06;RENTAS DE LA PROPIEDAD;11.438.523;627.663.321
2023;Octubre;PESOS;50;TESORO PÚBLICO;07;INGRESOS DE OPERACIÓN;1.200.522;45.424.513
2023;Octubre;PESOS;50;TESORO PÚBLICO;08;OTROS INGRESOS CORRIENTES;103.447.705;1.835.421.325
2023;Octubre;PESOS;50;TESORO PÚBLICO;10;VENTA DE ACTIVOS NO FINANCIEROS;68.244;232.701
2023;Octubre;PESOS;50;TESORO PÚBLICO;11;VENTA DE ACTIVOS FINANCIEROS;-479.642.001;4.799.780.045
2023;Octubre;PESOS;50;TESORO PÚBLICO;12;RECUPERACIÓN DE PRÉSTAMOS;81.570;7.664.411
2023;Octubre;PESOS;50;TESORO PÚBLICO;13;TRANSFERENCIAS PARA GASTOS DE CAPITAL;10.622.392;74.168.162
2023;Octubre;PESOS;50;TESORO PÚBLICO;14;ENDEUDAMIENTO;2.723.053.653;13.574.127.153
2023;Octubre;PESOS;50;TESORO PÚBLICO;22;BIENES Y SERVICIOS DE CONSUMO;19.533;261.783
2023;Octubre;PESOS;50;TESORO PÚBLICO;23;PRESTACIONES DE SEGURIDAD SOCIAL;21.176.646;207.709.305
2023;Octubre;PESOS;50;TESORO PÚBLICO;24;TRANSFERENCIAS CORRIENTES;214.653.001;2.355.866.533
2023;Octubre;PESOS;50;TESORO PÚBLICO;26;OTROS GASTOS CORRIENTES;10.157.351;105.600.712
2023;Octubre;PESOS;50;TESORO PÚBLICO;27;APORTE FISCAL LIBRE;4.784.541.265;48.100.212.986
2023;Octubre;PESOS;50;TESORO PÚBLICO;28;APORTE FISCAL PARA SERVICIO DE LA DEUDA;33.716.229;263.027.007
2023;Octubre;PESOS;50;TESORO PÚBLICO;30;ADQUISICIÓN DE ACTIVOS FINANCIEROS;746.504.273;2.041.055.710
2023;Octubre;PESOS;50;TESORO PÚBLICO;33;TRANSFERENCIAS DE CAPITAL;86.329.108;993.079.233
2023;Octubre;PESOS;50;TESORO PÚBLICO;34;SERVICIO DE LA DEUDA;466.545.840;10.339.903.537
